canonical_smiles,uniprot_id,K,AC50,pK,pAC50,Protein_family,compound_id
CN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCCCC1,Q99720,0.17,,9.77,,Other,compound_2445
CN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCCC1,Q99720,0.26,,9.585,,Other,compound_2446
CN(CCN1CCCC1)Cc1ccc(Cl)c(Cl)c1,Q99720,0.38,,9.42,,Other,compound_2447
CN(C)CCNCCc1ccc(Cl)c(Cl)c1,Q99720,20.09,,7.697,,Other,compound_2448
CN(CCCN1CCCC1)CCc1ccc(Cl)c(Cl)c1,Q99720,1.78,,8.75,,Other,compound_2449
CC(CN(C)CCc1ccc(Cl)c(Cl)c1)N(C)C,Q99720,1.48,,8.83,,Other,compound_2450
CNCCN(C)CCc1ccc(Cl)c(Cl)c1,Q99720,5.79,,8.237,,Other,compound_2451
C=CCN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCC1,Q99720,1.395,,8.855,,Other,compound_2452
CCN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCC1,Q99720,0.51,,9.292,,Other,compound_2453
CCCCN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCC1,Q99720,11.85,,7.926,,Other,compound_2454
CCCN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCC1,Q99720,1.375,,8.862,,Other,compound_2455
CN(CCc1ccc(Cl)cc1)CCN1CCCC1,Q99720,1.935,,8.713,,Other,compound_2456
CN(CCc1ccc2ccccc2c1)CCN1CCCC1,Q99720,2.095,,8.679,,Other,compound_2457
Clc1ccc(CCNCCN2CCCC2)cc1Cl,Q99720,1.105,,8.957,,Other,compound_2458
CN(CCc1cc(Cl)c(Cl)cc1I)CCN1CCCC1,Q99720,0.99,,9.004,,Other,compound_2459
FCCCN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCC1,Q99720,4.496666666666666,,8.347,,Other,compound_2460
Clc1ccc(CCN2CCN(CCCI)CC2)cc1Cl,Q99720,1.2366666666666666,,8.908,,Other,compound_2461
FCCCCCN1CCN(CCc2ccc(Cl)c(Cl)c2)CC1,Q99720,0.69,,9.161,,Other,compound_2462
CC1C2Cc3ccc(O)cc3C1(C)CCN2CCCCCF,Q99720,56.25,,7.25,,Other,compound_2463
CN(CCN1CCCC1)Cc1ccc(I)cc1,Q99720,2.0,,8.699,,Other,compound_2490
CN(CCc1ccc(F)cc1)CCN1CCCC1,Q99720,6.0,,8.222,,Other,compound_2491
CN(CCc1cccc(F)c1)CCN1CCCC1,Q99720,5.4,,8.268,,Other,compound_2492
CN(CCN1CCCC1)Cc1cccc(Br)c1,Q99720,8.9,,8.051,,Other,compound_2493
CN(CCc1ccc(Br)cc1)CCN1CCCC1,Q99720,2.9,,8.538,,Other,compound_2494
CN(CCc1ccc(I)cc1)CCN1CCCC1,Q99720,2.5,,8.602,,Other,compound_2495
CN(CCc1cccc(I)c1)CCN1CCCC1,Q99720,2.5,,8.602,,Other,compound_2496
CN(CCN1CCCC1)Cc1cccc(I)c1,Q99720,3.6,,8.444,,Other,compound_2497
CN(CCc1cccc(Br)c1)CCN1CCCC1,Q99720,4.3,,8.367,,Other,compound_2498
CN(CCN1CCCC1)Cc1ccccc1I,Q99720,26.8,,7.572,,Other,compound_2499
c1ccc(CCCCN2CCC(Cc3ccccc3)CC2)cc1,Q99720,0.945,,9.025,,Other,compound_2500
O=c1cc(CN2CCC(Cc3ccccc3)CC2)oc2ccccc12,Q99720,200.0,,6.699,,Other,compound_2501
c1ccc(CC2CCN(CC3COc4ccccc4C3)CC2)cc1,Q99720,4.24,,8.373,,Other,compound_2502
c1ccc(CN2CCN(CC3CCc4ccccc4C3)CC2)cc1,Q99720,1.25,,8.903,,Other,compound_2503
O=c1c(CN2CCC(Cc3ccccc3)CC2)coc2ccccc12,Q99720,535.0,,6.272,,Other,compound_2504
O=C1c2ccccc2CC1CN1CCC(Cc2ccccc2)CC1,Q99720,1606.0,,5.794,,Other,compound_2505
O=C1c2ccccc2CCCC1CN1CCC(Cc2ccccc2)CC1,Q99720,62.85,,7.202,,Other,compound_2506
c1ccc(CN2CCN(CC3COc4ccccc4O3)CC2)cc1,Q99720,20.5,,7.688,,Other,compound_2507
c1ccc(CC2CCN(CC3CCc4ccccc4O3)CC2)cc1,Q99720,8.2,,8.086,,Other,compound_2508
c1ccc(CC2CCN(CC3COc4ccccc4O3)CC2)cc1,Q99720,22.3,,7.652,,Other,compound_2509
COc1ccc2c(c1)CCC(CN1CCC(Cc3ccccc3)CC1)C2,Q99720,21.25,,7.673,,Other,compound_2510
c1ccc(CC2CCN(CC3CCc4ccccc4C3)CC2)cc1,Q99720,2.01,,8.697,,Other,compound_2511
COc1ccc2c(c1)CC(CN1CCC(Cc3ccccc3)CC1)CC2,Q99720,10.2,,7.991,,Other,compound_2513
c1ccc(CC2CCN(CC3CCCc4ccccc4C3)CC2)cc1,Q99720,38.0,,7.42,,Other,compound_2514
O=C1c2ccccc2OCC1CN1CCN(Cc2ccccc2)CC1,Q99720,25.4,,7.595,,Other,compound_2515
COc1cccc2c1CC(CN1CCC(Cc3ccccc3)CC1)CC2,Q99720,55.65,,7.255,,Other,compound_2516
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,Q99720,15.0,,7.824,,Other,compound_2517
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,Q99720,0.83,,9.081,,Other,compound_2521
CC(C)CCCC(C)CCCC(C)N1CCC2C(C)C(O)CCC2(C)C1,Q99720,0.5,,9.301,,Other,compound_2522
CN(CC=Cc1ccccc1)Cc1cccc2ccccc12,Q99720,880.0,,6.056,,Other,compound_2523
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,Q99720,8.333333333333334,29.0,8.079,7.538,Other,compound_2526
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,Q99720,35600.0,,4.449,,Other,compound_2528
NC(=NCc1ccccc1)Nc1nc(-c2cc3ccccc3[nH]2)cs1,Q99720,26700.0,,4.573,,Other,compound_2529
CC1CCC2C(C)C3C(CC4C5CC=C6CC(O)CCC6(C)C5CCC43C)N2C1,Q99720,74.0,,7.131,,Other,compound_2530
OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,Q99720,0.2,,9.699,,Other,compound_2531
CCN(CC)CCOC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1,Q99720,1.0,,9.0,,Other,compound_2532
Clc1ccccc1CNCC1CCC(CCNc2ccccc2Cl)CC1,Q99720,0.5,,9.301,,Other,compound_2533
NC(=NCCSC(c1ccccc1)c1ccccc1)NCCc1cnc[nH]1,Q99720,6.0,,8.222,,Other,compound_2534
O=C(O)c1ccc(CCN2CCN(CC=Cc3ccc(Cl)cc3)CC2)cc1,Q99720,680.0,,6.167,,Other,compound_2535
CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,Q99720,207.0,,6.684,,Other,compound_2536
CCCCCCCCCCCCC(C#N)(CCCN(C)CCc1ccccc1)c1ccccc1,Q99720,1.0,,9.0,,Other,compound_2537
CC1CCC2(NC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C1C2C,Q99720,81.0,,7.092,,Other,compound_2538
CCCCCCCCCCCCCN1CC(C)OC(C)C1,Q99720,0.04,,10.398,,Other,compound_2539
COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2,Q99720,2.5,,8.602,,Other,compound_2540
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,Q99720,1101.1,2170.5,5.958,5.663,Other,compound_2541
CCC(=C(CC)c1ccc(OCCN(CC)CC)cc1)c1ccc(OCCN(CC)CC)cc1,Q99720,3.0,,8.523,,Other,compound_2542
COc1ccc2c(c1)C1CCCN(Cc3ccccc3)C1CC2,Q99720,5.0,,8.301,,Other,compound_2543
CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,Q99720,8.0,,8.097,,Other,compound_2544
CCCCCCCOc1ccccc1NC(=O)OC(C)CN(CC)CC,Q99720,230.0,,6.638,,Other,compound_2545
CN(c1nc2ccccc2s1)C1CCN(CCCCOc2ccccc2)C1,Q99720,1.3,,8.886,,Other,compound_2546
CCN(CC=Cc1ccc(C2CCCCC2)c(Cl)c1)C1CCCCC1,Q99720,3.0,,8.523,,Other,compound_2547
CCC1CC2CC3C4Nc5ccc(OC)cc5C4CCN(C2)C13,Q99720,8554.0,,5.068,,Other,compound_2548
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,Q99720,1200.0,,5.921,,Other,compound_2549
CN(CCCN1C(=O)C2Cc3ccccc3CN2C1=O)Cc1ccccc1,Q99720,5.8,,8.237,,Other,compound_2569
COc1ccc2cccc(N3CCN(CCCCn4ncc(=O)n(C)c4=O)CC3)c2c1,Q99720,480.0,,6.319,,Other,compound_2576
COc1cccc(N2CCN(CCCCn3ncc(=O)n(C)c3=O)CC2)c1,Q99720,180.0,,6.745,,Other,compound_2577
CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)CC3CCCCC3)CC2)c1,Q99720,100.0,,7.0,,Other,compound_2578
COc1ccc(CN2CCN(Cc3ccccc3)C(CO)C2)cc1,Q99720,12.0,,7.921,,Other,compound_2579
C=CCN1CC2C(O)CCC1CN2Cc1ccc(OC)cc1,Q99720,2240.0,,5.65,,Other,compound_2580
COc1ccc(CN2CC3CCC(=O)C2CN3Cc2ccccc2)cc1,Q99720,53.0,,7.276,,Other,compound_2581
C=CCN1CC2C(=O)CCC1CN2Cc1ccc(OC)cc1,Q99720,1600.0,,5.796,,Other,compound_2582
OC12C3C4CC5C6C4C1C6C(C53)N2Cc1cccc(F)c1,Q99720,153.0,,6.815,,Other,compound_2583
OC12C3C4CC5C6C4C1C6C(C53)N2CCc1cccc(F)c1,Q99720,12.0,,7.921,,Other,compound_2584
Fc1cccc(CNC23OC4C5C6CC(C7C6C4C72)C53)c1,Q99720,2280.0,,5.642,,Other,compound_2585
Fc1cccc(CCNC23OC4C5C6CC(C7C6C4C72)C53)c1,Q99720,149.0,,6.827,,Other,compound_2586
COC(=O)CCCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,Q99720,398.11,,6.4,,Other,compound_2587
CC(=O)N1CCN(C2CCN(C(=O)N(C)C(C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C(c3ccc(F)cc3C)C2)CC1,Q99720,2980.0,,5.526,,Other,compound_2588
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,Q99720,572.0,1362.0,6.243,5.866,Other,compound_2589
CC(C)NCC(O)COc1cccc2ccccc12,Q99720,1892.3333333333333,4503.0,5.723,5.346,Other,compound_2590
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,Q99720,763.0,1815.0,6.117,5.741,Other,compound_2591
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,Q99720,153.0,363.0,6.815,6.44,Other,compound_2592
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,Q99720,189.0,451.0,6.724,6.346,Other,compound_2593
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,Q99720,542.0,1289.0,6.266,5.89,Other,compound_2594
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,Q99720,167.0,398.0,6.777,6.4,Other,compound_2596
CN(C)CCCN1c2ccccc2Sc2ccccc21,Q99720,114.0,271.0,6.943,6.567,Other,compound_2597
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,Q99720,926.0,2203.0,6.033,5.657,Other,compound_2598
CN(C)CCC=C1c2ccccc2CCc2ccccc21,Q99720,433.0,1031.0,6.364,5.987,Other,compound_2599
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,Q99720,1097.0,2610.0,5.96,5.583,Other,compound_2600
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,Q99720,120.0,287.0,6.921,6.542,Other,compound_2601
CCCCNc1ccc(C(=O)OCCN(C)C)cc1,Q99720,703.0,1673.0,6.153,5.777,Other,compound_2602
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,Q99720,963.9,2293.5,6.016,5.64,Other,compound_2603
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,Q99720,8.575,20.0,8.067,7.699,Other,compound_2604
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,Q99720,23.0,54.0,7.638,7.268,Other,compound_2605
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,Q99720,10.0,25.0,8.0,7.602,Other,compound_2606
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,Q99720,8872.0,21109.0,5.052,4.676,Other,compound_2607
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,Q99720,43.15,69.7,7.365,7.157,Other,compound_2608
CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,Q99720,235.4,560.2,6.628,6.252,Other,compound_2609
Clc1ccccc1CN1CCc2sccc2C1,Q99720,179.0,426.0,6.747,6.371,Other,compound_2610
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,Q99720,264.0,628.0,6.578,6.202,Other,compound_2611
C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,Q99720,17.0,40.0,7.77,7.398,Other,compound_2612
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,Q99720,1058.0,2518.0,5.976,5.599,Other,compound_2613
OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,Q99720,108.0,256.0,6.967,6.592,Other,compound_2614
CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,Q99720,128.4,305.6,6.891,6.515,Other,compound_2615
CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,Q99720,1661.5,3953.3,5.779,5.403,Other,compound_2616
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,Q99720,1092.4,2599.2,5.962,5.585,Other,compound_2617
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,Q99720,2.055,4.89,8.687,8.311,Other,compound_2618
CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,Q99720,100.0,238.0,7.0,6.623,Other,compound_2619
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,Q99720,10.2,24.2,7.991,7.616,Other,compound_2621
CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,Q99720,214.0,508.0,6.67,6.294,Other,compound_2622
CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,Q99720,76.0,180.0,7.119,6.745,Other,compound_2623
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,Q99720,45.0,108.0,7.347,6.967,Other,compound_2624
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,Q99720,25.0,61.0,7.602,7.215,Other,compound_2625
CCNC(C)Cc1cccc(C(F)(F)F)c1,Q99720,217.0,516.0,6.664,6.287,Other,compound_2626
CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,Q99720,12.0,34.0,7.921,7.469,Other,compound_2627
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,Q99720,49.3,117.2,7.307,6.931,Other,compound_2628
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,Q99720,5.587,13.0,8.253,7.886,Other,compound_2629
Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,Q99720,2255.0,5366.0,5.647,5.27,Other,compound_2631
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,Q99720,697.0,1658.0,6.157,5.78,Other,compound_2632
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,Q99720,59.0,139.0,7.229,6.857,Other,compound_2633
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,Q99720,11047.0,26280.0,4.957,4.58,Other,compound_2634
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,Q99720,418.0,994.0,6.379,6.003,Other,compound_2635
CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O,Q99720,325.0,773.0,6.488,6.112,Other,compound_2636
CC(=O)C1C(C#N)CC2C3CC=C4CC(O)CCC4(C)C3CCC21C,Q99720,8953.0,21300.0,5.048,4.672,Other,compound_2637
CN(C)CCC=C1c2ccccc2COc2ccccc21,Q99720,265.0,631.0,6.577,6.2,Other,compound_2638
CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,Q99720,1.704,4.055,8.769,8.392,Other,compound_2639
CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1,Q99720,200.0,475.0,6.699,6.323,Other,compound_2641
N#Cc1ccc(OCC2CCN(CCCF)CC2)cc1,Q99720,4.3,,8.367,,Other,compound_2642
FCCC1OC2(CCN(Cc3ccccc3)CC2)c2ccccc21,Q99720,0.59,,9.229,,Other,compound_2643
OC1CCN(Cc2ccc(F)cc2)CC1N1CCC(c2ccccc2)CC1,Q99720,21.6,,7.666,,Other,compound_2644
COc1ccc(N2CCN(CCC(OC(N)=O)c3ccccc3)CC2)cc1,Q99720,392.0,,6.407,,Other,compound_2645
Cc1cc(OCCCCN2CC(C)OC(C)C2)nn1-c1ccc2ccccc2c1,Q99720,65.0,,7.187,,Other,compound_2646
Cc1cc(OCCN2CC(C)OC(C)C2)nn1-c1ccc2ccccc2c1,Q99720,33.8,,7.471,,Other,compound_2647
CC1CN(CCCCOc2ccn(-c3ccc(Cl)c(Cl)c3)n2)CC(C)O1,Q99720,14.8,,7.83,,Other,compound_2648
O=C(CCCN1CC[Si](O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,Q99720,3.4,,8.469,,Other,compound_2649
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,Q99720,36.0,,7.444,,Other,compound_2650
CCCCCc1ccc2c(c1)C1OCCCC1C(C1CCOCC1)N2,Q99720,67.0,,7.174,,Other,compound_2652
CC(C)CCOc1ccc2c(c1)C1OCCCC1C(C1CCCC1)N2,Q99720,124.0,,6.907,,Other,compound_2653
CC(C)CCOc1ccc2c(c1)C1OCCCC1C(C1CCNCC1)N2,Q99720,536.0,,6.271,,Other,compound_2654
CCCCCc1ccc2c(c1)C1OCCCC1C(C1CCCCC1)N2,Q99720,31.0,,7.509,,Other,compound_2655
Clc1cccc(Oc2ccc3c(c2)C2OCCCC2C(C2CCCCC2)N3)c1,Q99720,377.0,,6.424,,Other,compound_2656
CCCCCc1ccc2c(c1)C1OCCCC1C(C(CC)CC)N2,Q99720,410.0,,6.387,,Other,compound_2657
CC(C)CCOc1ccc2c(c1)C1OCCCC1C(C1CCOCC1)N2,Q99720,57.0,,7.244,,Other,compound_2658
CC(C)CCOc1ccc2c(c1)C1OCCC1C(C1CCCCC1)N2,Q99720,108.0,,6.967,,Other,compound_2660
Clc1ccc(Oc2ccc3c(c2)C2OCCCC2C(C2CCCCC2)N3)cc1,Q99720,194.0,,6.712,,Other,compound_2661
CCCCOc1ccc2c(c1)C1OCCCC1C(C1CCCCC1)N2,Q99720,178.0,,6.75,,Other,compound_2662
CCN1CCC(C2Nc3ccc(OCCC(C)C)cc3C3OCCCC32)CC1,Q99720,317.0,,6.499,,Other,compound_2663
Clc1ccc(Oc2ccc3c(c2)C2OCCCC2C(C2CCCCC2)N3)cc1Cl,Q99720,79.0,,7.102,,Other,compound_2665
Clc1ccc(Oc2ccc3c(c2)C2OCCC2C(C2CCCCC2)N3)cc1,Q99720,302.0,,6.52,,Other,compound_2666
Cc1cc(F)ccc1C1CC(N2CCN3C(=O)CCC3C2)CCN1C(=O)N(C)C(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Q99720,940.0,,6.027,,Other,compound_2673
CCCN(CCCc1ccccc1)CCc1ccc(N=[N+]=[N-])c(I)c1,Q99720,7.2,,8.143,,Other,compound_2674
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2CCc1ccc(N=[N+]=[N-])c(I)c1,Q99720,11.0,,7.959,,Other,compound_2675
OCCC1CN(CC2CCCCC2)CCN1Cc1ccc(-c2ccccc2)cc1,Q99720,31.5,,7.502,,Other,compound_2676
O=C(NCCCNC1CCCCC1)C1CC1c1ccccc1,Q99720,179.01,,6.747,,Other,compound_2677
CCN(CC)CCNC(=O)C1CC1c1ccccc1,Q99720,125.89,,6.9,,Other,compound_2678
CC(C)N(CCNC(=O)C1CC1c1ccccc1)C(C)C,Q99720,63.1,,7.2,,Other,compound_2679
O=C(NCCN1CCCC1)C1CC1c1ccccc1,Q99720,63.1,,7.2,,Other,compound_2680
O=C(NC1CCC(N2CCCCC2)CC1)C1CC1c1ccccc1,Q99720,1258.93,,5.9,,Other,compound_2681
CN(C)CC(C)(C)CNC(=O)C1CC1c1ccccc1,Q99720,398.11,,6.4,,Other,compound_2682
O=C(NCCN1CCN(Cc2ccccc2)CC1)C1CC1c1ccccc1,Q99720,15.85,,7.8,,Other,compound_2683
O=C(NCCN1CCN(Cc2c(F)cccc2Cl)CC1)C1CC1c1ccccc1,Q99720,25.12,,7.6,,Other,compound_2685
O=C(NCCN1CCN(C(=O)c2c(F)cccc2Cl)CC1)C1CC1c1ccccc1,Q99720,630.96,,6.2,,Other,compound_2686
O=C(NCCCN1CCN(Cc2c(F)cccc2Cl)CC1)C1CC1c1ccccc1,Q99720,25.12,,7.6,,Other,compound_2687
O=C(C1CC1c1ccccc1)N1CCN(c2ccccc2)CC1,Q99720,1258.93,,5.9,,Other,compound_2688
O=C(C1CC1c1ccccc1)N1CCC(N2CCCC2)CC1,Q99720,199.53,,6.7,,Other,compound_2689
O=C(C1CC1c1ccccc1)N1CCC(N2CCCCC2)CC1,Q99720,79.43,,7.1,,Other,compound_2690
O=C(C1CC1c1ccc(F)cc1)N1CCC(N2CCCCC2)CC1,Q99720,100.0,,7.0,,Other,compound_2691
O=C(C1CC1c1ccc(F)cc1)N1CCC(CNCC2CCCCC2)CC1,Q99720,79.43,,7.1,,Other,compound_2692
CCC1CC2CC3c4[nH]c5ccc(OC)cc5c4CCN(C2)C13,Q99720,8932.0,,5.049,,Other,compound_2694
CCCCN1CCN(Cc2ccccc2)C(CCO)C1,Q99720,279.0,,6.554,,Other,compound_2695
CC(C)CCN1CCN(Cc2ccccc2)C(CCO)C1,Q99720,107.0,,6.971,,Other,compound_2696
OCCC1CN(CCc2ccccc2)CCN1Cc1ccccc1,Q99720,41.0,,7.387,,Other,compound_2697
OCCC1CN(CC2CCCCC2)CCN1Cc1ccccc1,Q99720,22.0,,7.658,,Other,compound_2698
OCCC1CN(CC2CCCCC2)CCN1Cc1ccc2ccccc2c1,Q99720,6.8,,8.167,,Other,compound_2699
COc1ccc2cc(CN3CCN(CC4CCCCC4)CC3CCO)ccc2c1,Q99720,27.0,,7.569,,Other,compound_2700
CN1CCN(Cc2ccc(-c3ccccc3)cc2)C(CCO)C1,Q99720,711.0,,6.148,,Other,compound_2701
CCCCN1CCN(Cc2ccc(-c3ccccc3)cc2)C(CCO)C1,Q99720,465.0,,6.333,,Other,compound_2702
CCCCN1CCN(Cc2ccc(OC)cc2)C(CCO)C1,Q99720,491.0,,6.309,,Other,compound_2703
CN1CCC2(c3cccc(O)c3)CCC(=Cc3ccc(Cl)c(Cl)c3)C1C2,Q99720,7463.0,,5.127,,Other,compound_2704
CN1CCC2(c3cccc(O)c3)CCC(=Cc3ccccc3)C1C2,Q99720,3063.0,,5.514,,Other,compound_2705
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,P01375,790.0,,6.102,,Other,compound_2706
O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,P01375,200.0,,6.699,,Other,compound_2707
CC(=O)OC1C(=O)C2=C(C(=O)CC3C(C)(C)C(=O)CCC23C)C2(C)C(=O)CC(C(C)CC(=O)CC(C)C(=O)O)C12C,P01375,2.69,,8.57,,Other,compound_2708
CC(CC(=O)CC(C)C1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3O)C(=O)O,P01375,8.53,,8.069,,Other,compound_2709
CC(CC(=O)CC(C)C1CC(=O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(O)C(C)(C)C1CC3O)C(=O)O,P01375,8.81,,8.055,,Other,compound_2710
CC(=O)OC1C(=O)C2=C(C(=O)CC3C2(C)CCC(O)C3(C)C)C2(C)C(=O)CC(C(C)CC(=O)CC(C)C(=O)O)C12C,P01375,2.45,,8.611,,Other,compound_2711
CC(CCC=C(CO)CO)C1CCC2(C)C3=CCC4C(C)(C)C(=O)CCC4(C)C3=CCC12C,P01375,16.8,,7.775,,Other,compound_2712
CC(CC(=O)CC(C)C1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(O)C(C)(C)C1CC3O)C(=O)O,P01375,8.39,,8.076,,Other,compound_2713
CC(CC(=O)CC(C)C1CC(=O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3O)C(=O)O,P01375,18.6,,7.73,,Other,compound_2714
COc1ccc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)ccc3c2=O)cc1O,P01375,1820.0,,5.74,,Other,compound_2715
C=C(CC(=O)C=C(C)C1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3O)C(=O)O,P01375,12.9,,7.889,,Other,compound_2716
CC1CCCC(C)N1CCNc1cn(Cc2ccc(F)cc2)nn1,Q99720,99.0,,7.004,,Other,compound_2717
CCC(C)C(NC(=O)C(CCC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(N)=O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(N)CC(=O)O)C(C)CC)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CCSC)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(CC(=O)O)C(=O)O,P01375,390.0,11900.0,6.409,4.924,Other,compound_2718
