canonical_smiles,uniprot_id,K,AC50,pK,pAC50,Protein_family,compound_id
COc1cccc(C(C)(C)NC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(C(=O)N3CCCC3)cc(N3CCCCC3)c2)c1,P07339,,38.0,,7.42,Enzyme,compound_9603
COc1cccc(C(C)(C)NC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(C(N)=O)cc(N3CCCCC3)c2)c1,P07339,,500.0,,6.301,Enzyme,compound_9604
CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2cccc(OC)c2)cc(C2CCCCC2)c1,P07339,,19.0,,7.721,Enzyme,compound_9605
CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2cccc(OC)c2)cc(N2CCCC2)c1,P07339,,32.0,,7.495,Enzyme,compound_9606
CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2cccc(OC)c2)cc(-c2ccccc2)c1,P07339,,54.0,,7.268,Enzyme,compound_9607
COc1cc(CC(=O)NC(=N)NCc2ccc(Cl)c(Cl)c2)c([N+](=O)[O-])cc1OC,P07339,,440.0,,6.357,Enzyme,compound_9608
COc1cc(CC(=O)NC(=N)NCc2ccc(Cl)cc2)c([N+](=O)[O-])cc1OC,P07339,,1500.0,,5.824,Enzyme,compound_9609
COc1ccc(CC(=O)NC(=N)NCc2ccc(C)cc2)cc1OC,P07339,,1900.0,,5.721,Enzyme,compound_9610
COc1ccc(CNC(=N)NC(=O)Cc2cc(OC)c(OC)cc2[N+](=O)[O-])cc1OC,P07339,,2700.0,,5.569,Enzyme,compound_9611
COc1cc(CC(=O)NC(=N)NCc2ccccc2Cl)c([N+](=O)[O-])cc1OC,P07339,,3000.0,,5.523,Enzyme,compound_9612
COc1ccc(Cl)c(CC(=O)NC(=N)NCc2ccccc2)c1,P07339,,6100.0,,5.215,Enzyme,compound_9613
COc1cc(CC(=O)NC(=N)NCc2ccccc2)c([N+](=O)[O-])cc1OC,P07339,,10000.0,,5.0,Enzyme,compound_9614
COc1cc(CCCC(=O)NC(=N)NCc2ccccc2)c([N+](=O)[O-])cc1OC,P07339,,18000.0,,4.745,Enzyme,compound_9615
COc1ccc(CCC(=O)NC(=N)NCc2ccccc2)cc1OC,P07339,,25000.0,,4.602,Enzyme,compound_9616
COc1ccc(CC(=O)NC(=N)NCc2ccc(N)cc2)cc1OC,P07339,,29000.0,,4.538,Enzyme,compound_9617
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)NCCN2C(=O)c3ccccc3C2=O)cc1OC,P07339,,320.0,,6.495,Enzyme,compound_9618
COc1ccc(CNC(=O)[C@@H](Cc2ccccc2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)cc1OC,P07339,,58.0,,7.237,Enzyme,compound_9620
COc1ccc(CNC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)cc1OC,P07339,,120.0,,6.921,Enzyme,compound_9621
COc1ccc(CNC(=O)[C@@H](CC(C)C)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)cc1OC,P07339,,67.0,,7.174,Enzyme,compound_9622
COc1cc(CNC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)ccc1F,P07339,,170.0,,6.77,Enzyme,compound_9623
COc1ccc(CNC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)cc1F,P07339,,98.0,,7.009,Enzyme,compound_9624
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCc2ccc(F)c(F)c2)cc1OC,P07339,,170.0,,6.77,Enzyme,compound_9625
COc1cc(CNC(=O)[C@@H](CC(C)C)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)ccc1F,P07339,,24.0,,7.62,Enzyme,compound_9626
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCc2cccc(-c3nnn[nH]3)c2)cc1OC,P07339,,92.0,,7.036,Enzyme,compound_9627
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCc2ccc(-c3nnn[nH]3)cc2)cc1OC,P07339,,44.0,,7.357,Enzyme,compound_9628
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCc2ccc(-c3nnn[nH]3)c(F)c2)cc1OC,P07339,,81.0,,7.092,Enzyme,compound_9629
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2cccc(-c3nnn[nH]3)c2)cc1OC,P07339,,370.0,,6.432,Enzyme,compound_9630
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2cccc(-c3nnn[nH]3)c2F)cc1OC,P07339,,280.0,,6.553,Enzyme,compound_9631
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2ccc(-c3nnn[nH]3)cc2)cc1OC,P07339,,510.0,,6.292,Enzyme,compound_9632
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2ccc(-c3nnn[nH]3)c(F)c2)cc1OC,P07339,,690.0,,6.161,Enzyme,compound_9633
COc1cc(CNC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2cc(OC)c(OC)cc2Br)ccc1F,P07339,,8.6,,8.066,Enzyme,compound_9634
COc1cc(Br)c(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCc2cccc(-c3nnn[nH]3)c2)cc1OC,P07339,,140.0,,6.854,Enzyme,compound_9635
COc1cc(Br)c(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2cccc(-c3nnn[nH]3)c2)cc1OC,P07339,,240.0,,6.62,Enzyme,compound_9636
CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCc1ccccc1)NC(=O)OCc1ccccc1)[C@@H](O)CC(=O)NC1CCCCC1,P07339,,43.0,,7.367,Enzyme,compound_9641
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)OCc1ccccc1)C(C)C)[C@@H](O)CC(=O)NC1CCCCC1,P07339,,713.0,,6.147,Enzyme,compound_9642
CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)NC1CCCCC1,P07339,,447.0,,6.35,Enzyme,compound_9643
CC(C)C[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)NC1CCCCC1,P07339,,5100.0,,5.292,Enzyme,compound_9644
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)OCc1ccccc1)[C@@H](O)CC(=O)NC1CCCCC1,P07339,,4800.0,,5.319,Enzyme,compound_9645
CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)OCc1ccccc1)[C@@H](O)CC(=O)NCCc1ccccc1,P07339,,29000.0,,4.538,Enzyme,compound_9646
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)Cc1ccccc1)C(C)C)[C@@H](O)CC(=O)NCCc1ccccc1,P07339,,32000.0,,4.495,Enzyme,compound_9647
CC(C)(C)COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2,P07339,,1100.0,,5.959,Enzyme,compound_9671
CC1(C#Cc2cnc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4F)ccc2O3)COC1,P07339,,2300.0,,5.638,Enzyme,compound_9672
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(C3=CCOCC3)cc12,P07339,,640.0,,6.194,Enzyme,compound_9673
CC1(C)C=C(c2cc3c(cn2)Oc2ccc(-c4cccnc4F)cc2[C@@]32COC(N)=N2)CCO1,P07339,,710.0,,6.149,Enzyme,compound_9674
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(C3=CCCOC3)cc12,P07339,,1080.0,,5.967,Enzyme,compound_9675
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(C3CCOCC3)cc12,P07339,,3390.0,,5.47,Enzyme,compound_9676
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(C3CCCOC3)cc12,P07339,,5800.0,,5.237,Enzyme,compound_9677
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc([C@H]3CCCCO3)cc12,P07339,,1040.0,,5.983,Enzyme,compound_9679
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(N3CCOCC3)cc12,P07339,,600.0,,6.222,Enzyme,compound_9680
CC1(C)CN(c2cc3c(cn2)Oc2ccc(-c4cccnc4F)cc2[C@@]32COC(N)=N2)CCO1,P07339,,530.0,,6.276,Enzyme,compound_9681
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(N3CCC(F)(F)CC3)cc12,P07339,,140.0,,6.854,Enzyme,compound_9682
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(N3CCC(F)(F)C3)cc12,P07339,,440.0,,6.357,Enzyme,compound_9683
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(N3CC[C@H](F)C3)cc12,P07339,,2220.0,,5.654,Enzyme,compound_9684
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(N3CC[C@@H](F)C3)cc12,P07339,,680.0,,6.167,Enzyme,compound_9685
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccccc3)cc12,P07339,,650.0,,6.187,Enzyme,compound_9686
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccccn3)cc12,P07339,,4100.0,,5.387,Enzyme,compound_9687
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3cccnc3)cc12,P07339,,1000.0,,6.0,Enzyme,compound_9688
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccncc3)cc12,P07339,,3190.0,,5.496,Enzyme,compound_9689
Cc1cc(-c2cc3c(cn2)Oc2ccc(-c4cccnc4F)cc2[C@@]32COC(N)=N2)ccn1,P07339,,3870.0,,5.412,Enzyme,compound_9690
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,P07339,,660.0,,6.18,Enzyme,compound_9691
NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C(F)F)C[C@H]2CS1,P07339,,83100.0,,4.08,Enzyme,compound_9696
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccc(F)cc2F)CO1,P07339,,72000.0,,4.143,Enzyme,compound_9697
CC[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccc(F)cc2F)CO1,P07339,,63000.0,,4.201,Enzyme,compound_9698
NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CC3)C[C@H]2CS1,P07339,,45000.0,,4.347,Enzyme,compound_9699
NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ncco3)C[C@H]2CS1,P07339,,74900.0,,4.126,Enzyme,compound_9701
Cc1coc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,P07339,,13900.0,,4.857,Enzyme,compound_9702
Cc1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,P07339,,9400.0,,5.027,Enzyme,compound_9703
Cn1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,P07339,,13100.0,,4.883,Enzyme,compound_9704
Cc1coc([C@H]2C[C@H]3[C@@H](C)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,P07339,,15700.0,,4.804,Enzyme,compound_9705
C[C@H]1SC(N)=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3cnn(C)c3)C[C@@H]12,P07339,,19300.0,,4.714,Enzyme,compound_9706
Cc1coc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,P07339,,19100.0,,4.719,Enzyme,compound_9707
Cc1cc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,P07339,,8000.0,,5.097,Enzyme,compound_9708
Cn1cc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,P07339,,6600.0,,5.18,Enzyme,compound_9709
CCCCN1C(=O)[C@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)CC1(C)C,P07339,,100.0,,7.0,Enzyme,compound_9710
CN1C(=O)[C@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)C[C@H]1COCc1ccccc1,P07339,,115.0,,6.939,Enzyme,compound_9711
C=C[C@@H]1C[C@@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)C(=O)N1C,P07339,,175.0,,6.757,Enzyme,compound_9712
CN1CC[C@@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)C1=O,P07339,,600.0,,6.222,Enzyme,compound_9713
NC1=NC23CCC(NC(=O)c4cccc(Cl)c4)CC2(COC3)CS1,P07339,,277000.0,,3.558,Enzyme,compound_9714
NC1=NC2CCC(NC(=O)c3ccccc3)CC2CS1,P07339,,797000.0,,3.099,Enzyme,compound_9715
CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)[C@@H]1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O,P07339,,60.0,,7.222,Enzyme,compound_9718
NC1=N[C@](c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cc(F)c2F)(C(F)F)[C@@H]2C[C@@H]2O1,P07339,,1482500.0,,2.829,Enzyme,compound_9719
Cc1cc(OCC#N)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,P07339,,1087400.0,,2.964,Enzyme,compound_9720
NC1=N[C@@](c2cc(NC(=O)c3ncc(Br)cc3C(F)F)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,P07339,,251500.0,,3.599,Enzyme,compound_9721
N#Cc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(F)c1,P07339,,1272600.0,,2.895,Enzyme,compound_9722
CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)[C@@H]1CCC[C@H]1C(=O)N[C@H](C(=O)O)C(C)C,P07339,,25.0,,7.602,Enzyme,compound_9723
C[C@@]1(c2cccc(NC(=O)c3ccc(Br)cn3)c2)CO[C@@](C)(C(F)(F)F)C(N)=N1,P07339,,73000.0,,4.137,Enzyme,compound_9725
C[C@@]1(c2cc(NC(=O)c3ncc(Br)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,P07339,,180000.0,,3.745,Enzyme,compound_9726
C[C@@]1(c2nc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,P07339,,205000.0,,3.688,Enzyme,compound_9728
C[C@@]1(c2nc(NC(=O)c3ncc(OCC(F)(F)F)nc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,P07339,,106000.0,,3.975,Enzyme,compound_9729
C[C@@]1(c2nc(NC(=O)c3ncc(C#N)cc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,P07339,,17500.0,,4.757,Enzyme,compound_9730
C[C@@]1(c2nc(NC(=O)c3ncc(OC(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,P07339,,236000.0,,3.627,Enzyme,compound_9731
C[C@@]1(c2nc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,P07339,,217000.0,,3.664,Enzyme,compound_9732
C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,P07339,,205000.0,,3.688,Enzyme,compound_9733
C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)nc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,P07339,,54000.0,,4.268,Enzyme,compound_9734
COc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,P07339,,907850.0,,3.042,Enzyme,compound_9735
Cc1cc(OCC#CC(C)(C)O)cnc1C(=O)Nc1ccc(F)c(C2(C)N=C(N)O[C@H]3C[C@H]32)c1,P07339,,462460.0,,3.335,Enzyme,compound_9736
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,P07339,,116000.0,,3.936,Enzyme,compound_9738
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)cn1,P07339,,622600.0,,3.206,Enzyme,compound_9739
CC#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,P07339,,255770.0,,3.592,Enzyme,compound_9740
CC#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)cn1,P07339,,526500.0,,3.279,Enzyme,compound_9741
N#Cc1ccc(C(=O)Nc2cc(F)c(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,P07339,,364120.0,,3.439,Enzyme,compound_9742
N#Cc1ccc(C(=O)Nc2cc(F)c(F)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)nc1,P07339,,2618400.0,,2.582,Enzyme,compound_9743
NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Br)cn3)cc(F)c2F)[C@H]2C[C@H]2O1,P07339,,109250.0,,3.962,Enzyme,compound_9744
NC1=N[C@@](CF)(c2cc(NC(=O)c3ccc(Br)cn3)cc(F)c2F)[C@@H]2C[C@@H]2O1,P07339,,516140.0,,3.287,Enzyme,compound_9745
COc1ccc(C(=O)Nc2cc(F)c(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,P07339,,238440.0,,3.623,Enzyme,compound_9746
COCc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,P07339,,735560.0,,3.133,Enzyme,compound_9747
Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,P07339,,595960.0,,3.225,Enzyme,compound_9748
Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,P07339,,376160.0,,3.425,Enzyme,compound_9749
COc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,P07339,,3449400.0,,2.462,Enzyme,compound_9750
NC1=N[C@](CF)(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cc(F)c2F)[C@H]2C[C@H]2O1,P07339,,173500.0,,3.761,Enzyme,compound_9751
NC1=N[C@@](CF)(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cc(F)c2F)[C@@H]2C[C@@H]2O1,P07339,,967700.0,,3.014,Enzyme,compound_9752
NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)[C@H]2C[C@H]2O1,P07339,,191540.0,,3.718,Enzyme,compound_9753
Cc1cc(C#N)cnc1C(=O)Nc1cc(F)c(F)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,P07339,,202000.0,,3.695,Enzyme,compound_9754
Cc1cc(C#N)cnc1C(=O)Nc1cc(F)c(F)c([C@]2(CF)N=C(N)O[C@H]3C[C@H]32)c1,P07339,,1746200.0,,2.758,Enzyme,compound_9755
Cc1nc(Cl)cnc1C(=O)Nc1ccc(F)c([C@]2(C(F)F)N=C(N)O[C@H]3C[C@H]32)c1,P07339,,577310.0,,3.239,Enzyme,compound_9758
Cc1ncc(Cl)nc1C(=O)Nc1ccc(F)c([C@]2(C(F)F)N=C(N)O[C@H]3C[C@H]32)c1,P07339,,459520.0,,3.338,Enzyme,compound_9759
NC1=N[C@](c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)(C(F)F)[C@@H]2C[C@@H]2O1,P07339,,859980.0,,3.066,Enzyme,compound_9760
CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C)c1,P07339,,302760.0,,3.519,Enzyme,compound_9761
N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)nc1,P07339,,899100.0,,3.046,Enzyme,compound_9763
Cc1c(C(=O)Nc2ccc(F)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)nc2ccc(Cl)cn12,P07339,,1780300.0,,2.75,Enzyme,compound_9764
N#Cc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)c(Cl)c1,P07339,,1192600.0,,2.924,Enzyme,compound_9765
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C)n1,P07339,,99750.0,,4.001,Enzyme,compound_9766
Cc1c(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc2ccc(Cl)cn12,P07339,,439580.0,,3.357,Enzyme,compound_9769
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(Cl)c1,P07339,,378870.0,,3.422,Enzyme,compound_9770
NC1=N[C@@](c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,P07339,,477760.0,,3.321,Enzyme,compound_9771
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,P07339,,1112300.0,,2.954,Enzyme,compound_9772
NC1=N[C@](c2cc(NC(=O)c3ccc(Cl)cn3)cnc2F)(C(F)F)[C@@H]2C[C@@H]2O1,P07339,,274500.0,,3.561,Enzyme,compound_9773
N#Cc1ccc(C(=O)Nc2cnc(F)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)nc1,P07339,,347610.0,,3.459,Enzyme,compound_9775
N#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,P07339,,697750.0,,3.156,Enzyme,compound_9777
COc1cnc(C(=O)Nc2cc(Cl)c(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,P07339,,373100.0,,3.428,Enzyme,compound_9779
COc1cc(C#N)cnc1C(=O)Nc1cc(Cl)c(F)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,P07339,,891600.0,,3.05,Enzyme,compound_9780
Cc1cc(OC(F)F)cnc1C(=O)Nc1cc(Cl)c(F)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,P07339,,164500.0,,3.784,Enzyme,compound_9781
N#Cc1ccc(C(=O)Nc2cc(Cl)c(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,P07339,,301500.0,,3.521,Enzyme,compound_9782
COc1cnc(C(=O)Nc2cc(Cl)c(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C)n1,P07339,,574200.0,,3.241,Enzyme,compound_9783
NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)cc(Cl)c2F)[C@H]2C[C@H]2O1,P07339,,913000.0,,3.04,Enzyme,compound_9784
NC1=N[C@](c2cc(NC(=O)c3ccc(Cl)cn3)ccc2Cl)(C(F)F)[C@@H]2C[C@@H]2O1,P07339,,769500.0,,3.114,Enzyme,compound_9786
N#Cc1ccc(C(=O)Nc2ccc(Cl)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,P07339,,1231050.0,,2.91,Enzyme,compound_9787
N#Cc1ccc(C(=O)Nc2ccc(Cl)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)nc1,P07339,,1922000.0,,2.716,Enzyme,compound_9788
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,P07339,,143000.0,,3.845,Enzyme,compound_9789
CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,P07339,,467370.0,,3.33,Enzyme,compound_9790
COc1ccc(C(=O)Nc2ccc(Cl)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,P07339,,190500.0,,3.72,Enzyme,compound_9792
COc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C)c1,P07339,,258460.0,,3.588,Enzyme,compound_9793
NC1=N[C@@](c2cc(NC(=O)c3cnc(OCc4cocn4)cn3)ccc2Cl)(C(F)F)[C@H]2C[C@H]2O1,P07339,,591850.0,,3.228,Enzyme,compound_9794
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,P07339,,762630.0,,3.118,Enzyme,compound_9795
NC1=N[C@@](CF)(c2nc(NC(=O)c3ccc(Cl)cn3)ccc2F)[C@@H]2C[C@@H]2O1,P07339,,1616000.0,,2.792,Enzyme,compound_9797
NC1=N[C@](CF)(c2nc(NC(=O)c3ccc(Cl)cn3)ccc2F)[C@H]2C[C@H]2O1,P07339,,216000.0,,3.666,Enzyme,compound_9798
NC1=N[C@@](c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)(C(F)F)[C@H]2C[C@H]2O1,P07339,,213000.0,,3.672,Enzyme,compound_9799
NC1=N[C@](c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)(C(F)F)[C@@H]2C[C@@H]2O1,P07339,,471870.0,,3.326,Enzyme,compound_9800
