canonical_smiles,uniprot_id,K,AC50,pK,pAC50,Protein_family,compound_id
NC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)CC1CC1)CO2,P31652,3.866666666666667,,8.413,,Transporter,compound_3664
CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@H]1COc2c(F)ccc(C(N)=O)c2C1,P31652,8.0,,8.097,,Transporter,compound_3665
CCN(CC)CCCOc1ccc2c(c1)CN(C)CC2c1ccc(OC)cc1,P31652,2.2,,8.658,,Transporter,compound_3667
CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccccc1,P31652,11.0,,7.959,,Transporter,compound_3668
CC(C)OC(=O)C1C(OC(c2ccc(F)cc2)c2ccc(F)cc2)CC2CCC1N2C,P31652,12900.0,,4.889,,Transporter,compound_5636
CC(C)[C@@H](N)CN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,P31652,3870.0,,5.412,,Transporter,compound_4160
CNCc1ccccc1Sc1ccc(I)cc1CO,P31652,0.98,,9.009,,Transporter,compound_5640
COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(C(=O)c5ccncc5)CC4)ccc32)cc1,P31652,21.0,,7.678,,Transporter,compound_3672
Fc1ccc(C(OCCC2CCN(C[C@@H]3C[C@H]3c3ccccc3)CC2)c2ccc(F)cc2)cc1,P31652,22.0,,7.658,,Transporter,compound_1398
FC(F)(F)c1ccccc1OC(c1cccc(I)c1)C1CNCCO1,P31652,486.0,,6.313,,Transporter,compound_5644
C#Cc1ccc(C2CN3CCCC3c3cc(OCCCN4CCCCC4)ccc32)cc1,P31652,7.0,,8.155,,Transporter,compound_5648
O=[N+]([O-])c1ccc2nc(N3CCCNCC3)ccc2c1,P31652,1.9,,8.721,,Transporter,compound_5649
CN1CC[C@@H](c2ccc(Cl)cc2)[C@H](C(=O)NCc2ccc(CNC(=O)/C=C/c3ccc(Cl)cc3)cc2)C1,P31652,69.0,,7.161,,Transporter,compound_5650
C[C@@H]1CN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)C[C@@H](C)N1,P31652,13100.0,,4.883,,Transporter,compound_5652
CN1CC[C@@H](c2ccc(Cl)cc2)[C@H](C(=O)NCc2ccc(CNC(=O)c3ccccc3)cc2)C1,P31652,30.0,,7.523,,Transporter,compound_5653
COC(=O)C1C(c2ccc(-c3cscc3Br)cc2)CC2CCC1N2C,P31652,4.02,,8.396,,Transporter,compound_5654
C=CC(N)[C@@H]1C[C@@]1(C(=O)N(CC)CC)c1ccccc1,P31652,23.0,,7.638,,Transporter,compound_5658
COC(=O)C1C(c2ccc(-c3ccsc3)cc2)CC2CCC1N2C,P31652,0.017,,10.77,,Transporter,compound_5659
Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4cccc(Br)c4)s2)N3C)cc1,P31652,312.0,,6.506,,Transporter,compound_1736
Fc1ccc2c(c1)C=C(CC1CN=CN1)CC2,P31652,1.5925,,8.798,,Transporter,compound_5661
O=[N+]([O-])c1ccc2nc(N3CCNCC3)cc(-c3cccs3)c2c1,P31652,67.12,,7.173,,Transporter,compound_5662
CN1CCC(c2ccc(Cl)cc2)C(C(=O)OCCC(c2ccccc2)c2ccccc2)C1,P31652,2590.0,,5.587,,Transporter,compound_5663
CN(C)CCC(Oc1ccccc1)c1ccc(OCCCN2CCCCC2)cc1,P31652,1.0,,9.0,,Transporter,compound_1742
CNCc1cc(C(=O)N2CCCN(C3CC3)CC2)ccc1Oc1ccccc1C(F)(F)F,P31652,900.0,,6.046,,Transporter,compound_3675
c1cc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCOCC4)ccc32)cs1,P31652,2.0,,8.699,,Transporter,compound_3676
Fc1ccc(C(OC2CC3CCC(C2)N3CC2CC2)c2ccc(F)cc2)cc1,P31652,1305.0,,5.884,,Transporter,compound_5665
CNCc1cc(C#CCCN2CCN(C(C)C)CC2)ccc1Oc1ccc(SC)cc1,P31652,0.5,,9.301,,Transporter,compound_3678
O[C@H](COc1cccc2[nH]ccc12)CN1C2C=C(c3ccc(Cl)c(Cl)c3)CC1CC2,P31652,0.38,,9.42,,Transporter,compound_5666
CNCc1cc(C#CCCNC2CC2)ccc1Oc1ccc(SC)cc1,P31652,0.3,,9.523,,Transporter,compound_3679
C1=C(c2c[nH]c3ncccc23)CCN(CCOc2cccc3ncccc23)C1,P31652,6.89,,8.162,,Transporter,compound_5668
CCN1C(=O)COc2ccc(CN3CCN(CCOc4cccc5nc(C)ccc45)CC3)c(F)c21,P31652,199.53,,6.7,,Transporter,compound_5669
O=C(CCc1ccccc1)OC(CCN1CCN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,P31652,1300.0,,5.886,,Transporter,compound_5670
O=C(CCCc1ccccc1)OC(CCN1CCN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,P31652,2190.0,,5.66,,Transporter,compound_5671
COc1ccc(-c2c(=O)n(CCCCN3CCC(c4c[nH]c5ccc(OC)cc45)CC3)c(=O)n3ccccc23)cc1,P31652,129.0,,6.889,,Transporter,compound_5674
CN1CCC(c2ccc(Cl)cc2)C(C(=O)OCCCCCc2ccccc2)C1,P31652,1790.0,,5.747,,Transporter,compound_5678
CNCC[C@H](c1cccs1)c1cccc2ccccc12,P31652,30.2,,7.52,,Transporter,compound_5681
CCOC(=O)C1C(c2ccc3c(ccn3CC)c2)CC2CCC1N2C,P31652,5.54,,8.256,,Transporter,compound_5682
CO/N=C1\CN2CC[C@@H](c3ccc(Cl)cc3)C1C2,P31652,2160.0,,5.666,,Transporter,compound_5683
CNCC[C@H](c1ccc(Cl)c(Cl)c1)c1cccc2[nH]ccc12,P31652,1.68,,8.775,,Transporter,compound_5690
NC(=O)c1ccc(F)c2c1C[C@@H](N(CC1CC1)CC1CCc3[nH]c4ccc(F)cc4c3C1)CO2,P31652,231.5,,6.635,,Transporter,compound_5693
CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@H]1COc2c(F)ccc(C(=O)NC)c2C1,P31652,11.3,,7.947,,Transporter,compound_3685
CNCCC[C@@H](c1cccs1)c1cccc2ccccc12,P31652,9.5,,8.022,,Transporter,compound_5694
CNCCC[C@H](c1cccs1)c1cccc2ccccc12,P31652,39.7,,7.401,,Transporter,compound_5695
CNCCC[C@@H](c1ccc(Cl)c(Cl)c1)c1cccc2ccccc12,P31652,49.9,,7.302,,Transporter,compound_5696
CNCC[C@H](c1ccc(Cl)c(Cl)c1)c1cccc2ccccc12,P31652,5.3,,8.276,,Transporter,compound_5697
CNCCC[C@@H](c1ccc(Cl)c(Cl)c1)c1cccc2[nH]ccc12,P31652,2.72,,8.565,,Transporter,compound_5698
COC(=O)C1CN(C)CCC1c1ccc(Cl)cc1,P31652,3224.5,8490.0,5.492,5.071,Transporter,compound_5699
Clc1ccc([C@@H]2CCN3C/C(=N\OCCCc4ccccc4)C2C3)cc1,P31652,292.0,,6.535,,Transporter,compound_5700
Clc1ccc([C@@H]2CCN3C/C(=N\OCc4ccccc4)C2C3)cc1,P31652,117.0,,6.932,,Transporter,compound_5701
CNCC[C@H](c1cccs1)c1cccc2[nH]ccc12,P31652,31.9,,7.496,,Transporter,compound_5702
CNCCC[C@H](c1cccs1)c1cccc2[nH]ccc12,P31652,72.9,,7.137,,Transporter,compound_5703
CNCC[C@@H](c1ccc(Cl)c(Cl)c1)c1cccc2ccccc12,P31652,86.0,,7.066,,Transporter,compound_5704
CN1CCC(c2ccc(Cl)cc2)C(C(=O)OCCCc2ccccc2)C1,P31652,2160.0,,5.666,,Transporter,compound_5705
CCOc1ccccc1O[C@H](c1ccc(I)cc1)[C@H]1CNCCO1,P31652,646.0,,6.19,,Transporter,compound_5707
N#Cc1ccc2[nH]cc([C@H]3CC[C@@H](N4CCN(c5cccc6ncccc56)CC4)CC3)c2c1,P31652,3.5,,8.456,,Transporter,compound_5708
CC(C)n1cc([C@H]2CC[C@@H](N3CCN(c4cccc5[nH]ccc45)CC3)CC2)c2cc(C#N)ccc21,P31652,38.5,,7.415,,Transporter,compound_5709
Fc1ccc2[nH]cc([C@H]3CC[C@@H](N4CCN(c5cccc6ncccc56)CC4)CC3)c2c1,P31652,13.8,,7.86,,Transporter,compound_5710
Fc1ccc2[nH]cc([C@H]3CC[C@H](N4CCN(c5cccc6ncccc56)CC4)CC3)c2c1,P31652,73.0,,7.137,,Transporter,compound_5711
CCn1cc([C@H]2CC[C@H](N3CCN(c4cccc5[nH]ccc45)CC3)CC2)c2cc(C#N)ccc21,P31652,58.2,,7.235,,Transporter,compound_5712
N#Cc1ccc2[nH]cc([C@H]3CC[C@@H](N4CCN(c5cccc6nccnc56)CC4)CC3)c2c1,P31652,1.1,,8.959,,Transporter,compound_5713
c1cc(N2CCN([C@H]3CC[C@H](c4c[nH]c5ccccc54)CC3)CC2)c2nc[nH]c2c1,P31652,75.0,,7.125,,Transporter,compound_5714
Cc1nc2c(N3CCN([C@H]4CC[C@@H](c5c[nH]c6ccccc65)CC4)CC3)cccc2[nH]1,P31652,61.0,,7.215,,Transporter,compound_5715
FC(F)(F)c1nc2c(N3CCN([C@H]4CC[C@@H](c5c[nH]c6ccccc65)CC4)CC3)cccc2[nH]1,P31652,105.0,,6.979,,Transporter,compound_5716
Fc1ccc2[nH]cc([C@H]3CC[C@@H](N4CCN(c5cccc6cccnc56)CC4)CC3)c2c1,P31652,4.6,,8.337,,Transporter,compound_5717
Fc1ccc2[nH]cc([C@H]3CC[C@H](N4CCN(c5cccc6cccnc56)CC4)CC3)c2c1,P31652,39.3,,7.406,,Transporter,compound_5718
N#Cc1ccc2[nH]cc([C@H]3CC[C@@H](N4CCN(c5cccc6cccnc56)CC4)CC3)c2c1,P31652,1.3,,8.886,,Transporter,compound_5719
N#Cc1ccc2[nH]cc([C@H]3CC[C@H](N4CCN(c5cccc6cccnc56)CC4)CC3)c2c1,P31652,20.0,,7.699,,Transporter,compound_5720
CCCn1cc([C@H]2CC[C@@H](N3CCN(c4cccc5[nH]ccc45)CC3)CC2)c2cc(C#N)ccc21,P31652,26.7,,7.573,,Transporter,compound_5721
Fc1ccc2[nH]cc([C@H]3CC[C@@H](N4CCN(c5cccc6ccccc56)CC4)CC3)c2c1,P31652,640.0,,6.194,,Transporter,compound_5722
Cc1ccc2c(N3CCN(CCCCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,P31652,6.31,,8.2,,Transporter,compound_5724
NC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(Cl)cc13)C1CCC1)CO2,P31652,75.5,,7.122,,Transporter,compound_3716
CCNC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,P31652,9.47,,8.024,,Transporter,compound_3717
Cc1ccc(-c2c(=O)n(CCCCN3CCC(c4c[nH]c5ccccc45)CC3)c(=O)n3ccccc23)cc1,P31652,0.3,,9.523,,Transporter,compound_5725
Cc1ccc2c(N3CCN(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,P31652,794.33,,6.1,,Transporter,compound_5726
CCCN(CCCc1c[nH]c2ccc(F)cc12)C1COc2c(F)ccc(OC)c2C1,P31652,14.5,,7.839,,Transporter,compound_3719
CCCN(CCCCn1ccc2cccc(F)c21)C1COc2c(F)ccc(C(N)=O)c2C1,P31652,32.9,,7.483,,Transporter,compound_3721
Cc1ccc2c(OC(C)CN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,P31652,251.19,,6.6,,Transporter,compound_5727
Cc1ccc2c(OCCN3CC(COc4ccc5c(c4)NC(=O)CO5)C3)cccc2n1,P31652,63.1,,7.2,,Transporter,compound_5728
NC(=O)c1ccc(F)c2c1CC(N(CCCCn1ccc3cc(F)ccc31)CC1CC1)CO2,P31652,77.0,,7.114,,Transporter,compound_5729
NC(=O)c1ccc(F)c2c1CC(N(CCCCn1ccc3cccc(F)c31)CC1CC1)CO2,P31652,38.7,,7.412,,Transporter,compound_3722
O=C(NC1CCCCC1)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,P31652,19.8,,7.703,,Transporter,compound_3723
O=C(NCC1CC1)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,P31652,6.91,,8.161,,Transporter,compound_3724
NC(=O)c1ccc(Cl)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,P31652,2.8600000000000003,,8.544,,Transporter,compound_3725
NC(=O)c1cccc2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,P31652,7.55,,8.122,,Transporter,compound_5730
Cc1ccc2c(OC3CCN(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,P31652,199.765,,6.699,,Transporter,compound_5731
Cc1ccc2c(OCC3CCN(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,P31652,31.62,,7.5,,Transporter,compound_5732
CCCNC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,P31652,7.96,,8.099,,Transporter,compound_3727
CC(C)NC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,P31652,11.28,,7.948,,Transporter,compound_3728
O=c1c(-c2ccc(Cl)cc2)c2ccccn2c(=O)n1CCCCN1CCC(c2c[nH]c3ccccc23)CC1,P31652,280.0,,6.553,,Transporter,compound_5733
O=c1c(-c2ccc(F)cc2)c2ccccn2c(=O)n1CCCCN1CCC(c2c[nH]c3ccccc23)CC1,P31652,37.6,,7.425,,Transporter,compound_5734
CCCN(CCCCn1ccc2c(F)cccc21)C1COc2c(F)ccc(C(N)=O)c2C1,P31652,210.5,,6.677,,Transporter,compound_5735
CCCN(CCCCn1ccc2cc(F)ccc21)C1COc2c(F)ccc(C(N)=O)c2C1,P31652,114.0,,6.943,,Transporter,compound_5736
NC(=O)c1ccc(F)c2c1CC(N(CCCCn1ccc3c(F)cccc31)CC1CC1)CO2,P31652,160.0,,6.796,,Transporter,compound_5737
O=C(NC1CC1)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,P31652,8.05,,8.094,,Transporter,compound_3730
Cc1ccc2c(N3CCN(CCCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,P31652,25.12,,7.6,,Transporter,compound_5738
NC(=O)c1ccc(F)c2c1CC(N(CCCCn1ccc3cc(F)ccc31)C1CCC1)CO2,P31652,241.5,,6.617,,Transporter,compound_5739
CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@H]1COc2c(F)ccc(OC)c2C1,P31652,17.5,,7.757,,Transporter,compound_3731
NC(=O)c1ccc(F)c2c1C[C@@H](NCC1CCc3[nH]c4ccc(F)cc4c3C1)CO2,P31652,34.25,,7.465,,Transporter,compound_3732
Cc1ccc2c(OC3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,P31652,100.0,,7.0,,Transporter,compound_5741
CNC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,P31652,9.25,,8.034,,Transporter,compound_5742
CNC(=O)c1ccc(F)c2c1C[C@@H](N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,P31652,10.2,,7.991,,Transporter,compound_3733
CCCN(CC1CCc2[nH]c3ccc(F)cc3c2C1)[C@H]1COc2c(F)ccc(C(N)=O)c2C1,P31652,180.5,,6.744,,Transporter,compound_5744
NC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3c(Cl)cccc13)C1CCC1)CO2,P31652,66.0,,7.18,,Transporter,compound_5745
Cc1ccc2c(OCC3CCN(CC(=O)c4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,P31652,794.33,,6.1,,Transporter,compound_5746
COc1ccc2[nH]cc(C3CCN(CCCCn4c(=O)c(-c5ccc(F)cc5)c5ccccn5c4=O)CC3)c2c1,P31652,54.6,,7.263,,Transporter,compound_5747
CCCC(=O)O[C@@H](Cc1ccccc1)CN1CCN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1,P31652,1680.0,,5.775,,Transporter,compound_5749
COc1ccc2[nH]cc(C3CCN(CCCCn4c(=O)c(-c5ccccc5)c5ccccn5c4=O)CC3)c2c1,P31652,128.7,,6.89,,Transporter,compound_5750
C=CC(=O)O[C@@H](Cc1ccccc1)CN1CCN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1,P31652,660.0,,6.18,,Transporter,compound_5753
COc1ccc(-c2c(=O)n(CCCCN3CCC(c4c[nH]c5ccccc45)CC3)c(=O)n3ccccc23)cc1,P31652,145.0,,6.839,,Transporter,compound_5754
CN(C)Cc1ccccc1Sc1ccc(Br)cc1NC(=O)c1ccc(F)cc1,P31652,8.0,,8.097,,Transporter,compound_5755
CCC(=O)O[C@@H](Cc1ccccc1)CN1CCN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1,P31652,1040.0,,5.983,,Transporter,compound_5756
COc1ccc2[nH]cc(C3CCN(CCCCn4c(=O)c(-c5ccc(Cl)cc5)c5ccccn5c4=O)CC3)c2c1,P31652,251.0,,6.6,,Transporter,compound_5757
CCOc1ccccc1O[C@@H](c1ccc(I)cc1)[C@@H]1CNCCO1,P31652,2793.0,,5.554,,Transporter,compound_5758
CN(C)Cc1ccccc1Sc1ccccc1NC(=O)c1ccc(F)cc1,P31652,34.0,,7.469,,Transporter,compound_5759
CN(C)Cc1ccccc1Sc1ccc(Cl)cc1NC(=O)c1ccc(F)cc1,P31652,0.9,,9.046,,Transporter,compound_5760
c1cc(N2CCN([C@H]3CC[C@@H](c4c[nH]c5ccccc54)CC3)CC2)c2cc[nH]c2c1,P31652,38.0,,7.42,,Transporter,compound_5761
Cn1cc([C@H]2CC[C@H](N3CCN(c4cccc5[nH]ccc45)CC3)CC2)c2cc(F)ccc21,P31652,67.5,,7.171,,Transporter,compound_5762
CCn1cc([C@H]2CC[C@@H](N3CCN(c4cccc5[nH]ccc45)CC3)CC2)c2cc(C#N)ccc21,P31652,13.4,,7.873,,Transporter,compound_5763
N#Cc1ccc2[nH]cc([C@H]3CC[C@@H](N4CCN(c5cccc6[nH]ccc56)CC4)CC3)c2c1,P31652,1.6,,8.796,,Transporter,compound_5764
c1cc(N2CCN([C@H]3CC[C@H](c4c[nH]c5ccccc54)CC3)CC2)c2cc[nH]c2c1,P31652,155.0,,6.81,,Transporter,compound_5765
N#Cc1ccc2[nH]cc([C@H]3CC[C@H](N4CCN(c5cccc6[nH]ccc56)CC4)CC3)c2c1,P31652,8.5,,8.071,,Transporter,compound_5766
Cn1cc([C@H]2CC[C@@H](N3CCN(c4cccc5[nH]ccc45)CC3)CC2)c2cc(C#N)ccc21,P31652,3.3,,8.481,,Transporter,compound_5767
Cc1ccc2c(OCCN3CCN(Cc4ccccc4)CC3)cccc2n1,P31652,794.165,,6.1,,Transporter,compound_5768
Cn1cc([C@H]2CC[C@H](N3CCN(c4cccc5[nH]ccc45)CC3)CC2)c2cc(C#N)ccc21,P31652,102.0,,6.991,,Transporter,compound_5769
CC(=O)Nc1cccc(CN2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,P31652,1258.965,,5.9,,Transporter,compound_5770
COc1ccc(CN2CCN(CCOc3cccc4nc(C)ccc34)CC2)cc1,P31652,398.055,,6.4,,Transporter,compound_5771
COc1cccc(CN2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,P31652,630.98,,6.2,,Transporter,compound_5772
Cc1ccc2c(OCCN3CCC(Cc4cccc(N(C)S(C)(=O)=O)c4)CC3)cccc2n1,P31652,1000.0,,6.0,,Transporter,compound_5773
CC(=O)Nc1ccc(CN2CCN(CCOc3cccc4nc(C)ccc34)CC2)cc1,P31652,1584.9450000000002,,5.8,,Transporter,compound_5774
CC(=O)Nc1ccccc1CN1CCN(CCOc2cccc3nc(C)ccc23)CC1,P31652,10000.0,,5.0,,Transporter,compound_5775
Cc1ccc2c(OCCN3CCC(Cc4cccc(NS(=O)(=O)C(C)C)c4)CC3)cccc2n1,P31652,398.11,,6.4,,Transporter,compound_5776
COc1ccc(CC2CCN(CCOc3cccc4nc(C)ccc34)CC2)cc1NS(C)(=O)=O,P31652,630.98,,6.2,,Transporter,compound_5777
O[C@@H](Cc1ccccc1)CN1CCN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1,P31652,779.0,,6.108,,Transporter,compound_5778
O[C@H](Cc1ccccc1)CN1CCN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1,P31652,521.0,,6.283,,Transporter,compound_5779
CC(=O)O[C@@H](Cc1ccccc1)CN1CCN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1,P31652,835.0,,6.078,,Transporter,compound_5780
Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCCC5=O)c4)CC3)cccc2n1,P31652,199.53,,6.7,,Transporter,compound_5781
Cc1ccc2c(OCCN3CCC(Cc4cccc(NC(=O)CN(C)C)c4)CC3)cccc2n1,P31652,398.11,,6.4,,Transporter,compound_5782
Cc1ccc(Sc2ccccc2CN(C)C)c(NCc2ccc([N+](=O)[O-])cc2)c1,P31652,60.0,,7.222,,Transporter,compound_5784
CCN(C(C)=O)c1cccc(CC2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,P31652,794.165,,6.1,,Transporter,compound_5785
Cc1ccc(Sc2ccccc2CN(C)C)c(NCc2ccc(F)cc2)c1,P31652,10.05,,7.998,,Transporter,compound_5786
CCC(=O)OC(CCN1CCN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,P31652,273.0,,6.564,,Transporter,compound_5787
CCC(=O)Nc1cccc(CC2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,P31652,794.165,,6.1,,Transporter,compound_5788
Cc1ccc2c(OCCN3CCC(Cc4cccc(NC(=O)C(C)C)c4)CC3)cccc2n1,P31652,501.19,,6.3,,Transporter,compound_5789
CC(=O)N(C)c1cccc(CC2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,P31652,79.215,,7.101,,Transporter,compound_5790
CC(=O)OC(CCN1CCN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,P31652,204.0,,6.69,,Transporter,compound_5791
CCc1ccc([C@H]2C[C@H]3CCC(C2C(=O)OC)N3C)cc1,P31652,2.6,28.4,8.585,7.547,Transporter,compound_5793
CNCCC[C@H](c1ccc(Cl)c(Cl)c1)c1cccc2ccccc12,P31652,4.1,,8.387,,Transporter,compound_5794
CC(C)C(=O)OC(CCN1CCN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,P31652,543.0,,6.265,,Transporter,compound_5795
O=C(Cc1ccccc1)OC(CCN1CCN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,P31652,1230.0,,5.91,,Transporter,compound_5799
COC(=O)C1C(c2ccc(-c3cccc(N)c3)cc2)CC2CCC1N2C,P31652,67.3,,7.172,,Transporter,compound_5804
CC(=O)N(C)c1cccc(CN2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,P31652,1000.0,,6.0,,Transporter,compound_5805
O=C(Cc1ccccc1)O[C@@H](Cc1ccccc1)CN1CCN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1,P31652,1950.0,,5.71,,Transporter,compound_5806
CNCC[C@@H](c1cccs1)c1cccc2ccccc12,P31652,12.1,,7.917,,Transporter,compound_5809
COC(=O)C1C(c2ccc(-c3ccccc3C(C)=O)cc2)CC2CCC1N2C,P31652,5000.0,,5.301,,Transporter,compound_5810
CNCC[C@@H](c1ccc(Cl)c(Cl)c1)c1cccc2[nH]ccc12,P31652,3.63,,8.44,,Transporter,compound_5813
COC(=O)C1C(c2ccc(-c3ccc(C(C)=O)cc3)cc2)CC2CCC1N2C,P31652,179.0,,6.747,,Transporter,compound_5814
CNCC[C@@H](c1cccs1)c1cccc2[nH]ccc12,P31652,166.0,,6.78,,Transporter,compound_5815
CNCCC[C@H](c1ccc(Cl)c(Cl)c1)c1cccc2[nH]ccc12,P31652,0.82,,9.086,,Transporter,compound_5817
CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@@H]1COc2c(F)ccc(OC)c2C1,P31652,13.5,,7.87,,Transporter,compound_3784
COC(=O)C1C(c2ccc(-c3cccc(OC)c3)cc2)CC2CCC1N2C,P31652,1.895,,8.722,,Transporter,compound_5818
CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@H]1COc2cccc(C(N)=O)c2C1,P31652,23.4,,7.631,,Transporter,compound_3788
c1cc(N2CCN([C@H]3CC[C@@H](c4c[nH]c5ccccc54)CC3)CC2)c2nc[nH]c2c1,P31652,13.0,,7.886,,Transporter,compound_5819
N#Cc1ccc2[nH]cc([C@H]3CC[C@H](N4CCN(c5cccc6nccnc56)CC4)CC3)c2c1,P31652,13.6,,7.866,,Transporter,compound_5820
COC(=O)C1C(c2ccc(-c3cccc(O)c3)cc2)CC2CCC1N2C,P31652,1.395,,8.855,,Transporter,compound_5821
NC(=O)c1ccc(F)c2c1CC(N(CCCCn1ccc3cccc(F)c31)C1CCC1)CO2,P31652,39.3,,7.406,,Transporter,compound_5822
NC(=O)c1ccc(F)c2c1CC(N(CCCCn1ccc3ccc(F)cc31)CC1CC1)CO2,P31652,9.96,,8.002,,Transporter,compound_5823
Cc1nc2c(N3CCN([C@H]4CC[C@H](c5c[nH]c6ccccc65)CC4)CC3)cccc2[nH]1,P31652,115.0,,6.939,,Transporter,compound_5825
O=C(NC1CCC1)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,P31652,7.26,,8.139,,Transporter,compound_3791
COC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,P31652,161.0,,6.793,,Transporter,compound_3792
COc1ccc2[nH]cc(C3CCN(CCCCn4c(=O)c(-c5ccccc5F)c5ccccn5c4=O)CC3)c2c1,P31652,59.3,,7.227,,Transporter,compound_5827
O=c1c(-c2ccccc2)c2ccccn2c(=O)n1CCCCN1CCC(c2c[nH]c3ccccc23)CC1,P31652,58.1,,7.236,,Transporter,compound_5829
NC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3cc(F)ccc13)C1CCC1)CO2,P31652,237.5,,6.624,,Transporter,compound_3794
N#Cc1ccc2[nH]cc([C@H]3CC[C@H](N4CCN(c5cccc6ncccc56)CC4)CC3)c2c1,P31652,4.9,,8.31,,Transporter,compound_5830
CCCN(CCCCn1ccc2ccc(F)cc21)C1COc2c(F)ccc(C(N)=O)c2C1,P31652,70.0,,7.155,,Transporter,compound_3796
CCCn1cc([C@H]2CC[C@H](N3CCN(c4cccc5[nH]ccc45)CC3)CC2)c2cc(C#N)ccc21,P31652,62.5,,7.204,,Transporter,compound_5832
O=C(O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,P31652,498.5,,6.302,,Transporter,compound_3797
CN(C)C(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,P31652,28.8,,7.541,,Transporter,compound_3798
O=c1c(-c2ccccc2F)c2ccccn2c(=O)n1CCCCN1CCC(c2c[nH]c3ccccc23)CC1,P31652,0.7,,9.155,,Transporter,compound_5833
CN(C)Cc1ccccc1Sc1ccc(I)cc1NC(=O)c1ccc(F)cc1,P31652,193.0,,6.714,,Transporter,compound_5834
